2025-11-03 21:56:09,755 - scripts.services.llm_service - INFO - LLM原始返回: '待审查的关系对象描述了“大日本帝国”（Organization）与“慰安妇”（Organization）之间的“FOUNDED”（建立）关系。

首先，我们来分析节点类型。“大日本帝国”被明确标识为“Organization”，这符合规则中对“Organization”的定义，可以包括国家实体。然而，“慰安妇”被标识为“Organization”。根据提供的节点类型定义，“Organization”指的是“组织，包括职务、职级、泛称，包括国家。包括政府等行政区权力机关。” “慰安妇”并非一个具有独立法人资格或行政职能的组织，而更多是指代一个被强迫从事性服务的群体，或者是一个被建立的“制度”。如果将其视为一个“制度”或“体系”，那么它可能更符合“Movement”或“Document”的定义，例如“防火长城”被归类为“Movement”，而“一国两制”被归类为“Document”。但此处明确指定为“Organization”，我们需要基于此进行判断。

接下来，我们考察关系类型“FOUNDED”。该关系用于描述“实体创立组织的行为”。在当前案例中，“大日本帝国”（Organization）“FOUNDED”了“慰安妇”（Organization）。这暗示“慰安妇”作为一个“Organization”是被“大日本帝国”所建立的。描述中的“日本军队建立了‘慰安妇’制度”也支持了这种“建立”或“创建”的语义。

现在，我们来评估是否存在删除的必要性，严格依据【规则：需要删除的情况】。

1.  **方向错误**: “FOUNDED”关系是“Person/Organization/Event/Movement/Document -`FOUNDED`-> Organization”。源节点“大日本帝国”是Organization，目标节点“慰安妇”被标识为Organization。关系的类型和方向符合规则定义，不存在方向错误。

2.  **内容冗余**: 我们需要判断是否存在另一个更具体的、能够更准确地反映描述的关系类型，并且该关系类型应用于相同的source和target。
    *   “FOUNDED”的关系语义是“创立组织”。描述中提到“日本军队建立了‘慰安妇’制度”，这直接指向了“建立”这个动作。
    *   是否存在更具体的、可以替代“FOUNDED”的关系？“Person/Organization/Event/Movement/Document -`PUSHED`-> Person/Organization/Event/Movement/Document”关系描述“起推动、促进作用”。“慰安妇”制度的建立无疑是对该制度所涉及群体的“推动”或“促进”（从加害者角度而言，尽管是负面意义）。然而，“FOUNDED”比“PUSHED”更直接地描述了“建立”这一行为，特别是当目标是一个“Organization”时。“FOUNDED”就是专门为了描述这种“建立组织”的行为而设定的，其精确性高于“PUSHED”。
    *   “Person/Organization/Event/Movement/Document -`BLOCKED`-> Person/Organization/Event/Movement/Document”关系描述“起阻碍、反对作用”。显然不适用。
    *   “Person/Organization/Event/Movement/Document -`INFLUENCED`-> Person/Organization/Event/Document/Location”关系是通用关系。如果“FOUNDED”不能被精确描述，则考虑“INFLUENCED”。但“FOUNDED”本身就是一个非常具体的关系，用来描述“建立组织”。

    考虑到“FOUNDED”专门用于描述“实体创立组织的行为”，而描述明确提及“建立了‘慰安妇’制度”，并且目标节点被限定为“Organization”，那么“FOUNDED”关系是直接且准确的。即便“慰安妇”作为Organization的类型认定可能存在一些争议（例如，如果将其视为一个“制度”而非“实体组织”），但在给定类型的前提下，“FOUNDED”是直接指向“建立”这一核心语义的。

    我们再进一步思考，是否存在其他关系可以更准确地描述“大日本帝国”与“慰安妇”（作为Organization）之间的关系。
    *   `MEMBER_OF`: 不适用。
    *   `SUBORDINATE_OF`: 不适用，不是直接上下级汇报关系。
    *   `MET_WITH`: 不适用于组织与组织之间的“建立”行为。
    *   `FRIEND_OF` / `ENEMY_OF`: 不适用。
    *   `PUSHED` / `BLOCKED`: 如前所述，“FOUNDED”比“PUSHED”更具体。

    关键在于“FOUNDED”就是用于“创立组织”。即便“慰安妇”的“Organization”属性有些牵强，但如果规则强制我们接受其为“Organization”，那么“FOUNDED”就是最直接描述“建立”该“Organization”的关系。

    根据“铁的原则是：以下几个可用关系，要覆盖所有可能的关系语义。因此，不要过度严苛。”以及“只要关系本身没有大的问题，均予保留。”，我们认为“FOUNDED”关系在这里是贴合“建立”这一行为的，并且在给定的节点类型下，没有更精确的关系能够替代它。

    尽管“慰安妇”这个概念作为“Organization”的定性可能值得商榷，但我们被严格要求“严禁质疑”，并基于给定的类型进行判断。在“大日本帝国”作为“Organization”去“建立”一个被定义为“Organization”的“慰安妇”的场景下，“FOUNDED”是最符合语义的选择。它准确地捕捉了“建立”这个核心动作，并且没有更具体的、能够替代它的关系存在。

    因此，认为该关系存在冗余，以至于需要删除，其把握程度远未达到90%的删除门槛。

    我们倾向于保留关系，因为删除意味着信息的遗失，而当前的关系“FOUNDED”虽然可能在节点类型上存在一些语义上的模糊性（尽管规则要求不质疑），但它确实传达了“大日本帝国”对“慰安妇”制度的“建立”这一核心事实。

    因此，基于现有规则，即使节点类型存在潜在的疑问，但关系类型“FOUNDED”与描述高度契合，且没有更优的、更具体的替代关系，也不存在方向错误。

    最后，再次审视“Founding”的定义：“描述实体创立组织的行为”。描述：“日本军队建立了‘慰安妇’制度”。这个“制度”在此被表示为“Organization”。“建立”与“Founding”高度一致。

    考虑到规则强调“严禁过度严苛”、“只要关系本身没有大的问题，均予保留”，并且“一旦删除意味着信息的彻底遗失”，而“当且仅当把握大于90%时，删除关系”，我们认为此处删除的可能性不大。

    即便“慰安妇”更像一个“Movement”或“Document”，但被强制定义为“Organization”时，“FOUNDED”是最直接表达“建立”该“Organization”的关系。

    我们没有发现任何理由可以确信存在一个更精确的关系可以替代“FOUNDED”，也没有发现“FOUNDED”本身有明确的错误。

结论：False (保留)'
2025-11-03 21:56:09,756 - scripts.services.llm_service - INFO - LLM决策: False (保留)
2025-11-03 22:21:46,439 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军中部战区 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 珠海市人民政府 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 辽宁省人民政府 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国军事编制 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国科学院空天信息创新研究院 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 國立東華大學 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 無任所大使 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党成都市委员会 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 東亞銀行 (zh)
2025-11-03 22:21:46,440 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国防部第五研究院 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国教育部部长 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 臺北榮民總醫院 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 兆豐國際商業銀行 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军海军航空兵 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 加州理工學院 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军南部战区 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党中央委员会社会部 (zh)
2025-11-03 22:21:46,441 - scripts.check_pageviews - INFO - [*] 正在网络查询: 后梁 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 毛刘周朱陈林邓 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军中将 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 拜上帝會 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 兩江總督 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 一邊一國行動黨 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 順天府 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国国际金融股份 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 黑龙江省人民政府 (zh)
2025-11-03 22:21:46,442 - scripts.check_pageviews - INFO - [*] 正在网络查询: 正黄旗 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 英格蘭王國 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 法兰西第四共和国 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 西安交通大学 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 公民黨 (香港) (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央网络安全和信息化委员会办公室 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 協約國 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 廣華醫院 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 新浪 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 黃復興工作委員會 (zh)
2025-11-03 22:21:46,443 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国国家男子篮球队 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中華民國國家發展委員會 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国领导人列表 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国主席办公室 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 嘉諾撒聖方濟各書院 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民政治协商会议重庆市委员会 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国民革命军第十八集团军第129师 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 苏联武装力量 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军预备役部队 (zh)
2025-11-03 22:21:46,444 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国纺织工业部 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国航天科工集团 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 北京市教育委员会 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 香港特別行政區行政會議 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 新北市議會 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党中央委员会候补委员 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 北京市八一学校 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 倫敦大學亞非學院 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国家级贫困县 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民武装警察部队第一机动总队 (zh)
2025-11-03 22:21:46,445 - scripts.check_pageviews - INFO - [*] 正在网络查询: 第十届全国人民代表大会常务委员会 (zh)
2025-11-03 22:21:46,446 - scripts.check_pageviews - INFO - [*] 正在网络查询: 西南行政委员会 (zh)
2025-11-03 22:21:46,446 - scripts.check_pageviews - INFO - [*] 正在网络查询: 德瑞國際學校 (zh)
2025-11-03 22:21:46,446 - scripts.check_pageviews - INFO - [*] 正在网络查询: 公安部政治安全保卫局 (zh)
2025-11-03 22:21:46,446 - scripts.check_pageviews - INFO - [*] 正在网络查询: 第十四届全国人民代表大会各专门委员会 (zh)
2025-11-03 22:23:46,344 - scripts.check_pageviews - INFO - 批次 13 处理完毕，暂停 5 秒以降低API请求频率...
2025-11-03 22:23:51,350 - scripts.check_pageviews - INFO - --- 正在处理批次 14/38 (共 120 项) ---
2025-11-03 22:23:51,350 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央港澳工作领导小组 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央军委巡视工作领导小组 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国驻美国大使列表 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国军事院校列表 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央精神文明建设指导委员会 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 南非聯邦 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 美和科技大學 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 南京航空航天大学 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 山西省立国民师范学校 (zh)
2025-11-03 22:23:51,351 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华民族共同体 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 北京市人民代表大会 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 开封高级中学 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国工程物理研究院 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 山东省济南市中级人民法院 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 臺灣省諮議會 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 外交学院 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 喷气推进实验室 (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中華民國臨時政府 (1937年—1940年) (zh)
2025-11-03 22:23:51,352 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军北京军区 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中華民國國務總理 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华民国陆海军大元帅大本营 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 普魯士戰爭學院 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 國立臺灣大學醫學院 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 模範英文中學 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 萬人敵 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 上華唱片 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 高雄市立高雄高級工業職業學校 (zh)
2025-11-03 22:23:51,353 - scripts.check_pageviews - INFO - [*] 正在网络查询: 广西壮族自治区革命委员会 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 圣约翰大学 (上海市) (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党太原市委员会 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军陆军第十四集团军 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 衛斯理安學院 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 東法蘭克王國 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 北京大学医学部 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 商山四皓 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国家国防科技工业局 (zh)
2025-11-03 22:23:51,354 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国立武昌商科大学 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党新疆生产建设兵团委员会 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 北京工业大学 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军广州军区 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党珠海市委员会 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: Google香港 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党第十四届中央委员会 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国西昌卫星发射中心 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民武装警察部队新疆维吾尔自治区总队 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 推进“一带一路”建设工作领导小组 (zh)
2025-11-03 22:23:51,355 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央人民政府劳动部 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党中央委员会香港工作委员会 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 广西壮族自治区人民政府 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 桃園市政府警察局 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 高级干部 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 富麗華酒店 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 欧洲共同体 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党中山市委员会 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 新國民黨連線 (zh)
2025-11-03 22:23:51,356 - scripts.check_pageviews - INFO - [*] 正在网络查询: 公安部交通管理局 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 广东省公安厅 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民抗日军事政治大学 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民志愿军编制序列 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国国防科学技术工业委员会 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央纪律检查委员会国家监察委员会组织部 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 新的社会阶层人士 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党惠州市委员会 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 金門縣議會 (zh)
2025-11-03 22:23:51,357 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国国家卫生和计划生育委员会 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国石油大学（北京） (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 湖南省韶山管理局 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 清华大学附属中学 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 贵阳市人民政府 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 白狄 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国务院常务会议 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国民参政会 (zh)
2025-11-03 22:23:51,358 - scripts.check_pageviews - INFO - [*] 正在网络查询: 全国人民代表大会财政经济委员会 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 华北人民政府 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 九龍塘學校（小學部） (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 国家食品药品监督管理局 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 光明食品集团 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国网通 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 文华殿大学士 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 贵州大学 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 上海市国家安全局 (zh)
2025-11-03 22:23:51,359 - scripts.check_pageviews - INFO - [*] 正在网络查询: 新民学会 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 佛山市人民代表大会常务委员会 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 四川大学华西医学中心 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 統監府 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 國家知識產權局 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 上海长征医院 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 全國社會保障基金理事會 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党肇庆市委员会 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中南土木建筑学院 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 内蒙古自治区人民政府驻北京办事处 (zh)
2025-11-03 22:23:51,360 - scripts.check_pageviews - INFO - [*] 正在网络查询: 广东省科学技术厅 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 全国哲学社会科学工作办公室 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 加利福尼亞多明尼克大學 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民武装警察部队新疆生产建设兵团总队 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党长沙市委员会 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 北京市人民检察院 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 浙江广播电视集团 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 宁德市广播电视台 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 西藏自治区人民政府主席 (zh)
2025-11-03 22:23:51,361 - scripts.check_pageviews - INFO - [*] 正在网络查询: 长沙海关 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 九三学社中央委员会 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 河北省人民政府 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 抗日战争第一战区 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 葉挺獨立團 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民外交学会 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国共产党广东省纪律检查委员会 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 河南省公安厅 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 上海市人民政府外事办公室 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 江门市人民政府 (zh)
2025-11-03 22:23:51,362 - scripts.check_pageviews - INFO - [*] 正在网络查询: 陕西省人民政府 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民政治协商会议广西壮族自治区委员会 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中共中央办公厅老干部局 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国保险监督管理委员会 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 山东博物馆 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国环球电视网欧洲分台 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民政治协商会议全国委员会港澳台侨委员会 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中國共產黨黨報黨刊 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 全国人民代表大会宪法和法律委员会 (zh)
2025-11-03 22:23:51,363 - scripts.check_pageviews - INFO - [*] 正在网络查询: 公安部食品药品犯罪侦查局 (zh)
2025-11-03 22:25:51,264 - scripts.check_pageviews - INFO - 批次 14 处理完毕，暂停 5 秒以降低API请求频率...
2025-11-03 22:25:56,269 - scripts.check_pageviews - INFO - --- 正在处理批次 15/38 (共 120 项) ---
2025-11-03 22:25:56,270 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央广播电视总台英语环球节目中心 (zh)
2025-11-03 22:25:56,270 - scripts.check_pageviews - INFO - [*] 正在网络查询: 新疆生产建设兵团第三师 (zh)
2025-11-03 22:25:56,270 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中央司法警官学院 (zh)
2025-11-03 22:25:56,270 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中华人民共和国煤炭工业部 (zh)
2025-11-03 22:25:56,271 - scripts.check_pageviews - INFO - [*] 正在网络查询: 中国人民解放军海军政治工作部文工团 (zh)
2025-11-03 22:25:56,271 - scripts.check_pageviews - INFO - [*] 正在网络查询: 山东省人民代表大会常务委员会 (zh)
2025-11-03 22:25:56,271 - scripts.check_pageviews - INFO - [*] 正在网络查询: 黑龙江省革命委员会 (zh)
